"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"project.nlogo"
"standard"
"12/15/2025 15:25:44:194 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","33","0","32"
"[run number]","rice-seed-cost","drought-prob","base-maintenance-cost","w_sc","w_def","base-share","num-farmers","w_bal","base-theft","detection-likelihood","cotton-price","mustard-price","theft_w_vwater","crop-stage-variance","theft_w_f","wheat-price","w_str","cotton-seed-cost","heavy-rain-prob","rice-price","base-living-cost-month","theft_w_sc","w_f","mustard-seed-cost","flood-prob","theft_w_vsc","base-flow","theft_w_str","wheat-seed-cost","water-randomness","base-water-cost-per-unit","theft_w_def","[step]","total-land","mean [wealth] of farmers","standard-deviation [wealth] of farmers","theft-volume","trade-volume","mean [strength] of friendships","mean [social-credit] of farmers","report-all-farmer-data"
"12","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","175","1.1381749915163921E7","1.425549252393348E7","14.046028919364925","303.86490426600795","0.7489707451542115","5.0572986659947725","[[0 3 1.4881533639673844E7 1.0884150738424379 0 15 [1 9 0 11] [109 2 8 401]] [1 3 1.126342573218654E7 0.9300083386302972 0 19 [2 8 0 11] [172 4 7 337]] [2 3 6832306.715322736 0.796579807564592 0 22 [1 9 0 11] [140 2 8 370]] [3 10 5.097551643671354E7 2.415415875810366 6 34 [1 9 0 11] [127 3 8 382]] [4 3 1.1431384084299123E7 2.4265947725649823 0 30 [1 9 0 11] [129 2 8 381]] [5 3 1.2157420427530201E7 1.9190936215578782 0 25 [2 8 0 11] [172 7 12 329]] [6 6 2.6981820046182822E7 2.5131333820422186 0 34 [1 9 0 11] [133 4 9 374]] [7 10 3.489158447511206E7 3.6829030569941694 3 51 [2 8 0 11] [158 5 8 349]] [8 3 9636451.028930362 3.1281664837696144 0 46 [2 8 0 11] [185 4 8 323]] [9 4 1.5673504196879325E7 4.025308907131473 0 35 [1 9 0 11] [133 5 13 369]] [10 7 1.906572216166232E7 3.6018837906929737 0 43 [2 8 0 11] [171 8 16 325]] [11 4 1.1560170362359568E7 5.8967261969136215 0 51 [2 8 0 11] [184 6 14 316]] [12 5 1.706993286569078E7 3.1414932238549245 0 47 [1 9 0 11] [152 4 17 347]] [13 3 3368205.276481149 4.8404874579513395 0 54 [4 6 0 11] [413 16 11 80]] [14 3 4227915.482495397 5.878042866058898 0 63 [3 7 0 11] [301 13 11 195]] [15 10 3.281161583642742E7 6.449855472344173 3 57 [2 8 0 11] [172 11 25 312]] [16 17 4.903553298445313E7 8.602642397798263 3 61 [2 8 0 11] [174 10 24 312]] [17 3 4182434.372961448 4.4908278923894125 0 43 [4 6 0 11] [359 18 20 123]] [18 9 2.514416380814084E7 10.300970121549968 2 93 [2 8 0 11] [174 12 26 308]] [19 9 7512826.88048429 1.3720602670131936 7 0 [5 5 0 11] [448 22 26 24]] [20 4 3668924.4823714793 7.5938514719723775 0 90 [4 6 0 11] [388 25 26 81]] [21 3 -69790.04208783005 6.502891127309631 0 109 [10 0 0 11] [450 65 5 0]] [22 3 2318991.6071275803 6.894320664989254 0 84 [4 6 0 11] [402 25 30 63]] [23 6 8246984.020083019 4.578781202880765 3 98 [4 6 0 11] [300 23 31 166]] [24 5 8309396.128143796 8.255781072753352 0 105 [2 8 0 11] [213 11 44 252]] [25 7 -4086364.8613670515 8.320049853167196 1 134 [10 0 0 11] [434 86 0 0]] [26 3 -3957359.640487522 3.5240821570246434 0 31 [10 0 0 11] [421 99 0 0]] [27 4 1608331.3575030188 5.588587993859281 3 105 [6 4 0 11] [438 44 38 0]] [28 4 -1584486.6041699613 8.449906509129601 2 146 [10 0 0 11] [412 108 0 0]] [29 6 -471421.48832187196 7.112976346487758 7 152 [10 0 0 11] [424 92 4 0]] [30 3 -2831805.5057907803 9.582426365542464 0 135 [10 0 0 11] [409 111 0 0]] [31 6 -344315.8374386934 7.624204017191909 3 129 [10 0 0 11] [413 107 0 0]] [32 3 -3912803.2291425793 5.362388189044462 4 102 [10 0 0 11] [398 122 0 0]]]"
"6","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","197","-920290.5938384461","9284371.928087048","28.27049876446343","253.0965515936688","0.8434451379458983","6.850470850300269","[[0 13 3.73401355472509E7 2.013391300399202 0 40 [0 10 0 11] [100 1 14 405]] [1 11 1.8159349132424925E7 3.6417735716286037 0 57 [1 9 0 11] [161 2 18 339]] [2 4 3633896.9554313445 1.6378978441671497 0 33 [0 10 0 11] [289 2 18 211]] [3 3 -1036482.1290159383 3.004437275182603 0 35 [10 0 0 11] [478 42 0 0]] [4 6 1.8220011332314145E7 3.670899010908465 0 30 [0 10 0 11] [122 2 18 378]] [5 4 4116776.3141797944 1.9169416462440603 0 18 [2 8 0 11] [302 10 23 185]] [6 3 -1087175.293886513 2.153492343232332 0 33 [10 0 1 10] [472 46 2 0]] [7 3 -2651907.1673946 7.508025066185078 0 37 [10 0 0 11] [465 55 0 0]] [8 6 -597237.932771053 4.548475942602689 0 39 [10 0 0 11] [461 59 0 0]] [9 5 2373852.789832109 2.862037717448337 0 61 [3 7 0 11] [463 2 36 19]] [10 3 -2374674.3601719313 5.277664525672532 0 48 [10 0 0 11] [463 57 0 0]] [11 3 -3321416.3153609373 2.3936697670865668 0 41 [10 0 0 11] [446 74 0 0]] [12 3 -2920092.331792705 6.447651276936155 0 81 [10 0 0 11] [453 67 0 0]] [13 4 -1727476.6607431592 5.855561556513012 0 73 [10 0 0 11] [440 80 0 0]] [14 9 -5183480.263316566 10.13753885982555 4 68 [10 0 0 11] [437 83 0 0]] [15 3 -3707487.4191209963 5.29042451556869 0 39 [10 0 0 11] [441 79 0 0]] [16 4 -2820300.34116522 7.272681591295046 0 62 [10 0 0 11] [430 90 0 0]] [17 3 -2705577.932109395 8.328169430022305 0 96 [10 0 0 11] [427 93 0 0]] [18 7 -5945837.81637956 7.63156028585293 0 62 [10 0 0 11] [424 96 0 0]] [19 3 -3530456.944215894 8.683386356627175 0 72 [10 0 0 11] [420 100 0 0]] [20 7 -6907554.987071647 8.502648014606965 1 115 [10 0 0 11] [413 107 0 0]] [21 11 -6084651.24796987 10.12702752889212 15 117 [10 0 0 11] [417 103 0 0]] [22 3 -3690766.5058503584 7.912368918391041 0 116 [10 0 0 11] [415 105 0 0]] [23 6 -3105966.254499804 9.880422703140955 1 112 [10 0 0 11] [395 125 0 0]] [24 12 -6568350.277927341 8.617335472205921 18 109 [10 0 0 11] [398 122 0 0]] [25 5 -4361251.264467129 9.615839163931671 3 112 [10 0 0 11] [394 126 0 0]] [26 3 -4458460.8292757515 10.55964045771289 0 83 [10 0 0 11] [388 132 0 0]] [27 4 -4438709.420868277 7.527402908103945 0 97 [10 0 0 11] [386 134 0 0]] [28 3 -5197946.807932436 0.8398367396317999 3 0 [10 0 0 11] [381 139 0 0]] [29 6 -4641823.868550826 12.493679158284104 2 139 [10 0 0 11] [379 141 0 0]] [30 3 -4962298.587241877 12.151133332367907 0 131 [10 0 0 11] [376 144 0 0]] [31 29 -1.5851409786497489E7 17.806126558227984 16 75 [10 0 0 11] [374 146 0 0]] [32 5 -4334818.922504659 9.756397221013085 1 173 [10 0 0 11] [377 143 0 0]]]"
"8","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","217","-6015446.5147179905","4113711.979957961","396.72665071944925","234.60169440458645","0.8358020799217709","-3.220037503469829","[[0 3 1888502.6680185425 -10 0 25 [3 7 0 11] [419 8 30 63]] [1 3 -1567203.3014241527 -7.87664504934444 0 39 [10 0 0 11] [454 66 0 0]] [2 3 -1070317.5356377105 -4.957368630026925 0 33 [10 0 0 11] [456 64 0 0]] [3 3 -1597638.4037983324 -10.2355 0 23 [10 0 0 11] [452 68 0 0]] [4 19 -7424903.066924883 -10 107 25 [10 0 0 11] [443 77 0 0]] [5 4 -1928511.3852429732 -10 0 28 [10 0 0 11] [437 83 0 0]] [6 6 -2371836.12702092 -10 0 56 [10 0 0 11] [435 85 0 0]] [7 3 -3735046.006895516 -10.08 0 81 [10 0 0 11] [438 82 0 0]] [8 3 -3580379.1103788777 -10.08 0 61 [10 0 0 11] [433 87 0 0]] [9 3 -4132520.9300322146 -2.1987353734844666 0 48 [10 0 0 11] [433 87 0 0]] [10 15 -1.1397391804810572E7 8.413962808869663 50 66 [10 0 0 11] [418 102 0 0]] [11 14 -7848218.257223761 -6.344157618854842 63 61 [10 0 0 11] [417 103 0 0]] [12 8 -9194597.651883679 -2.3616015691536987 0 61 [10 0 0 11] [412 108 0 0]] [13 3 -4429626.457013885 -10 0 0 [10 0 0 11] [416 104 0 0]] [14 4 -4588842.5618435815 -10 0 24 [10 0 0 11] [403 117 0 0]] [15 7 -8693196.667704543 2.392120240177767 0 55 [10 0 0 11] [408 112 0 0]] [16 3 -4714638.458881394 -6.9699941636584635 0 60 [10 0 0 11] [396 124 0 0]] [17 3 -4589027.519425339 -10 0 81 [10 0 0 11] [402 118 0 0]] [18 8 -1.0175991762453021E7 5.422026165542105 3 89 [10 0 0 11] [399 121 0 0]] [19 3 -4844996.915352688 5.095207606720122 0 114 [10 0 0 11] [388 132 0 0]] [20 3 -4853898.460672835 -6.136232142291291 0 99 [10 0 0 11] [387 133 0 0]] [21 3 -4723081.286549334 -10 0 77 [10 0 0 11] [380 140 0 0]] [22 15 -1.5832716681571163E7 -3.9462359365089092 195 31 [10 0 0 11] [372 148 0 0]] [23 3 -4797454.184212758 4.587763324045056 0 74 [10 0 0 11] [379 141 0 0]] [24 29 -1.7219161595522627E7 9.541661330302835 136 107 [10 0 0 11] [360 160 0 0]] [25 5 -4609526.653140636 -9.694707316836789 18 108 [10 0 0 11] [371 149 0 0]] [26 3 -5375289.687480004 -4.477074672081763 0 77 [10 0 0 11] [366 154 0 0]] [27 3 -5072019.29977323 -9.7 4 95 [10 0 0 11] [361 159 0 0]] [28 12 -1.1322894809743065E7 2.5632422448260757 62 105 [10 0 0 11] [354 166 0 0]] [29 3 -5321493.276389285 8.312405640637888 0 121 [10 0 0 11] [354 166 0 0]] [30 5 -5813994.294370617 4.216464023464089 50 118 [10 0 0 11] [350 170 0 0]] [31 11 -1.1816637950135507E7 10.029150907839504 77 72 [10 0 0 11] [339 181 0 0]] [32 4 -5755185.550203164 8.223010565312123 13 85 [10 0 0 11] [337 183 0 0]]]"
"2","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","204","-1797930.4713646257","9809218.1069606","305.1516787169925","276.4335240147226","0.7646224920695263","-4.244365074879191","[[0 3 8693722.733285706 -15.235016901019772 0 22 [2 8 0 11] [183 14 9 314]] [1 14 3.088767984264873E7 -10.468589374999999 14 26 [2 8 0 11] [179 14 20 307]] [2 14 2.9531752337226156E7 -10 41 31 [3 7 0 11] [251 13 16 240]] [3 10 1.3716706658615593E7 -10.493577276671568 22 44 [5 5 1 10] [374 26 18 102]] [4 3 -1982150.9752946733 -8.49497781043068 0 39 [10 0 0 11] [469 51 0 0]] [5 7 -3378351.7253698097 -9.7 8 39 [10 0 0 11] [464 56 0 0]] [6 3 -2055279.1347488007 -6.429924222056639 0 42 [10 0 0 11] [460 60 0 0]] [7 3 -2690636.2826062148 -9.566159952323604 0 23 [10 0 0 11] [456 64 0 0]] [8 3 -2837235.2008092743 -7.231814368131954 0 29 [10 0 0 11] [449 71 0 0]] [9 5 -2341043.6988465386 -0.19958835556260773 0 69 [10 0 0 11] [447 73 0 0]] [10 6 -568554.7423253432 -8.572559673885985 0 95 [10 0 0 11] [445 69 6 0]] [11 11 9194080.266469317 -10 48 37 [2 8 0 11] [351 20 34 115]] [12 7 -6109855.370842935 -7.172400125169069 8 45 [10 0 0 11] [443 77 0 0]] [13 7 -6775314.985653673 -10 21 44 [10 0 0 11] [440 80 0 0]] [14 8 -8142880.507665209 -9.743724411411462 63 18 [10 0 0 11] [427 93 0 0]] [15 8 -8640530.625580497 -6.882356977057049 31 42 [10 0 0 11] [428 92 0 0]] [16 8 -8059159.379622815 -4.861247043125533 30 50 [10 0 0 11] [419 101 0 0]] [17 18 -1.2529079823307207E7 -2.9279207237267015 211 45 [10 0 0 11] [415 105 0 0]] [18 3 -4931422.140301984 -10 3 0 [10 0 0 11] [409 111 0 0]] [19 6 -4583276.736958219 -8.435229844373918 76 28 [10 0 0 11] [413 107 0 0]] [20 3 -4859801.224114006 -4.192077569880337 0 63 [10 0 0 11] [409 111 0 0]] [21 3 -4565232.477388043 2.376459253735919 0 98 [10 0 0 11] [410 110 0 0]] [22 4 -4676162.186979066 -5.367179273425046 5 84 [10 0 0 11] [403 117 0 0]] [23 3 -5101198.315953098 -3.682312071333804 0 72 [10 0 0 11] [399 121 0 0]] [24 5 -5090770.245090946 2.4886658604754865 28 69 [10 0 0 11] [403 117 0 0]] [25 7 -1.0262761592449427E7 5.173821622531762 44 103 [10 0 0 11] [390 130 0 0]] [26 3 -5026893.088325035 -6.77219521925702 7 104 [10 0 0 11] [384 136 0 0]] [27 10 -9239340.82912755 1.5121346654704937 60 126 [10 0 0 11] [390 130 0 0]] [28 4 -5613816.716629501 -1.7792732375387652 19 61 [10 0 0 11] [386 134 0 0]] [29 6 -5520347.16787083 5.292129626416446 48 135 [10 0 0 11] [376 144 0 0]] [30 3 -5112063.151641066 11.214646207141845 9 117 [10 0 0 11] [370 150 0 0]] [31 3 -5366491.192938983 9.297077431332342 19 129 [10 0 0 11] [370 150 0 0]] [32 3 -5295997.874837392 10.789142293263914 9 145 [10 0 0 11] [372 148 0 0]]]"
"15","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","208","-4757007.878975499","4693031.215181826","205.32468000317803","286.2054759357763","0.7834090499861951","1.9300320263403306","[[0 3 5206909.078423449 -11.011 0 29 [3 7 0 11] [322 9 17 172]] [1 3 -128554.41879717605 -9.135727453116239 0 37 [10 0 0 11] [478 41 1 0]] [2 7 -6866.740107442871 -4.863917435914584 1 77 [10 0 3 8] [467 39 14 0]] [3 5 1.0241935260128649E7 -8.543033900483897 0 35 [1 9 0 11] [166 5 25 324]] [4 3 -2369950.8584183147 -5.651847910658809 0 47 [10 0 0 11] [465 55 0 0]] [5 3 -2745659.8432963206 -4.609870455789179 0 54 [10 0 0 11] [464 56 0 0]] [6 3 -2062891.7347093336 -1.5107720644790972 0 28 [10 0 0 11] [458 60 2 0]] [7 3 -2915850.6051904936 -2.9493364183084596 0 21 [10 0 0 11] [450 70 0 0]] [8 3 -3442600.211342908 -4.655326760931445 0 55 [10 0 0 11] [450 70 0 0]] [9 9 -5115475.069539322 -1.5663415713218254 2 62 [10 0 0 11] [451 69 0 0]] [10 13 -6042642.522675976 -0.1604237974314685 68 11 [10 0 0 11] [453 67 0 0]] [11 10 -6022591.694673323 0.00630532700037284 6 59 [10 0 0 11] [440 80 0 0]] [12 4 -3737233.209116588 2.257882549557703 0 66 [10 0 0 11] [439 81 0 0]] [13 11 -7464979.475175111 9.012830885664755 18 72 [10 0 0 11] [425 95 0 0]] [14 8 -7379800.215728216 6.660520702912974 0 102 [10 0 0 11] [420 100 0 0]] [15 10 -7488212.401404958 8.751375224337762 4 75 [10 0 0 11] [425 95 0 0]] [16 11 -6631854.86493325 5.487254220078201 41 30 [10 0 0 11] [412 108 0 0]] [17 22 -1.3906141260173796E7 5.907533498349152 105 63 [10 0 0 11] [406 114 0 0]] [18 8 -8603637.331997639 2.3121306159728583 17 64 [10 0 0 11] [411 109 0 0]] [19 3 -4475166.523821239 5.677645581590179 0 79 [10 0 0 11] [409 111 0 0]] [20 6 -4393792.958510795 -1.465363542960817 13 94 [10 0 0 11] [404 116 0 0]] [21 6 -4632447.912709373 3.587688180314756 16 53 [10 0 0 11] [398 122 0 0]] [22 3 -4541557.868629582 4.007024451974174 0 87 [10 0 0 11] [398 122 0 0]] [23 3 -4738818.364091424 5.345159293059043 0 78 [10 0 0 11] [389 131 0 0]] [24 3 -4618040.598266851 1.2552989639303551 0 111 [10 0 0 11] [392 128 0 0]] [25 7 -1.0143281418889394E7 5.306830365263181 23 91 [10 0 0 11] [385 135 0 0]] [26 3 -4793833.634029344 5.082088873713571 0 118 [10 0 0 11] [377 143 0 0]] [27 5 -5014980.19567358 3.070352567116507 29 92 [10 0 0 11] [381 139 0 0]] [28 3 -5401616.170920995 1.3599606588462019 10 83 [10 0 0 11] [375 145 0 0]] [29 5 -5914486.14473 8.085590686937618 35 84 [10 0 0 11] [363 157 0 0]] [30 16 -1.719396393056701E7 14.779578233250362 70 66 [10 0 0 11] [356 164 0 0]] [31 3 -5142958.2601550715 12.622701542263098 13 113 [10 0 0 11] [367 153 0 0]] [32 3 -5360217.906468734 9.23826575849389 9 128 [10 0 0 11] [368 152 0 0]]]"
"14","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","199","-1747682.1549188518","9195209.437469196","127.6054705645136","337.44977581432437","0.815569196562462","3.8576623792358493","[[0 3 8091756.335254279 -10 0 12 [2 8 1 10] [230 2 15 273]] [1 3 2302350.0497052036 -5.212334650834495 0 34 [1 9 0 11] [445 3 19 53]] [2 13 2.8113375543171182E7 1.0645271132668026 9 36 [3 7 0 11] [252 5 21 242]] [3 3 1319023.255235924 -0.3803521717763783 0 34 [7 3 1 10] [484 16 20 0]] [4 5 296192.0856275316 -3.0039739240067225 0 38 [8 2 1 10] [477 30 13 0]] [5 3 -2084736.658765195 -0.44487895715950937 0 35 [10 0 0 11] [477 43 0 0]] [6 3 -1377502.8453399925 1.657289944535528 0 31 [10 0 0 11] [468 52 0 0]] [7 3 -2388295.410046088 -2.8938858470267776 0 43 [10 0 0 11] [460 60 0 0]] [8 5 -593580.3021691908 1.1777749332593643 0 35 [10 0 0 11] [459 61 0 0]] [9 6 -690597.9544746863 0.4064462954264875 0 32 [10 0 0 11] [463 57 0 0]] [10 12 -1872530.7842510173 12.043171276030732 17 42 [10 0 0 11] [458 61 1 0]] [11 22 3.2519854939131074E7 -0.11466956580325288 70 59 [4 6 0 11] [322 7 46 145]] [12 4 -2584125.354523823 5.711351578770017 0 46 [10 0 0 11] [453 67 0 0]] [13 7 -6903700.318924395 4.846839099876393 0 66 [10 0 0 11] [453 67 0 0]] [14 5 -3049662.175913022 -0.7438553961237435 0 70 [10 0 0 11] [440 80 0 0]] [15 4 -2912556.700069297 1.8056723061855138 0 63 [10 0 0 11] [437 83 0 0]] [16 8 -7024452.740926425 6.392060089763993 11 43 [10 0 0 11] [435 85 0 0]] [17 3 -3786848.4213539436 5.77353625721075 0 58 [10 0 0 11] [432 88 0 0]] [18 3 -4662440.701687562 6.49323548303592 0 55 [10 0 0 11] [413 107 0 0]] [19 3 -3849901.939911641 4.81974386828098 0 81 [10 0 0 11] [425 95 0 0]] [20 4 -4670631.264779239 -4.845035193775904 0 0 [10 0 0 11] [415 105 0 0]] [21 3 -4456589.919329709 9.40726372316793 0 87 [10 0 0 11] [408 112 0 0]] [22 5 -4397058.0223466735 3.6426257332260867 0 95 [10 0 0 11] [415 105 0 0]] [23 18 -1.4780697970781114E7 13.443778516642732 36 88 [10 0 0 11] [398 122 0 0]] [24 10 -9856414.517810639 7.598480291896585 26 70 [10 0 0 11] [398 122 0 0]] [25 9 -1.0033105019929416E7 -2.255224443979733 103 0 [10 0 0 11] [386 134 0 0]] [26 4 -4815315.338251391 6.538857318540827 5 119 [10 0 0 11] [394 126 0 0]] [27 4 -4827679.402666949 9.861135456393484 1 115 [10 0 0 11] [395 125 0 0]] [28 6 -5087841.940362265 9.995377930495938 10 136 [10 0 0 11] [387 133 0 0]] [29 4 -4904893.287344785 9.317418039478941 4 85 [10 0 0 11] [379 141 0 0]] [30 3 -5109724.615044351 9.623613919591481 1 109 [10 0 0 11] [367 153 0 0]] [31 3 -5209236.231313643 13.57065047092553 1 137 [10 0 0 11] [375 145 0 0]] [32 8 -8385943.482130842 12.006219019267547 11 198 [10 0 0 11] [371 149 0 0]]]"
"13","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","155","2.0426174430643562E7","1.0050163774158485E7","4.191427440461278","469.88757725527876","0.4730406446322351","3.8271776202326526","[[0 3 1.8239982185271207E7 1.190226179437607 0 4 [0 10 0 11] [75 1 2 442]] [1 3 1.7828340345111843E7 1.000149018448195 0 10 [0 10 0 11] [77 0 2 441]] [2 6 3.868617932717029E7 1.9324993807083675 0 12 [1 9 0 11] [81 1 1 437]] [3 5 3.2128003782867517E7 1.9696922205689673 0 9 [0 10 0 11] [68 1 1 450]] [4 4 2.556037314803518E7 1.1789362463311162 0 11 [1 9 0 11] [78 1 2 439]] [5 4 2.4202382379627142E7 1.8345589344407647 1 20 [0 10 0 11] [80 1 1 438]] [6 3 1.7119230197201334E7 1.4122653142418957 0 15 [0 10 0 11] [71 0 4 445]] [7 5 3.190871122624585E7 2.152372477269837 0 0 [0 10 0 11] [65 0 4 451]] [8 3 1.5330193288417764E7 0.7743641472699874 0 26 [1 9 0 11] [84 1 4 431]] [9 3 1.6307351029683689E7 1.594434405881613 0 26 [1 9 0 11] [92 2 6 420]] [10 3 1.6058853472630959E7 2.4368559882323733 0 27 [1 9 0 11] [117 2 4 397]] [11 4 2.1498530196785077E7 1.9501979685211883 0 0 [1 9 0 11] [111 2 4 403]] [12 3 1.3120219520787861E7 2.3319247802645053 0 22 [1 9 0 11] [127 2 3 388]] [13 6 3.356036138094549E7 1.9596505333897418 0 30 [1 9 0 11] [93 0 8 419]] [14 3 1.354488410297315E7 1.4106810411278705 0 21 [1 9 1 10] [131 2 7 380]] [15 3 1.2275234785757387E7 3.436460311016245 0 35 [1 9 0 11] [129 3 9 379]] [16 3 1.4015564322947426E7 2.1338487995460236 0 38 [0 10 0 11] [92 0 8 420]] [17 4 2.0231843793787893E7 2.0569457667092927 0 56 [1 9 0 11] [104 1 11 404]] [18 3 1.3648270054841012E7 2.704001214304076 0 35 [1 9 0 11] [129 1 10 380]] [19 6 3.0468532921491552E7 2.6494155945022175 1 55 [1 9 0 11] [94 2 14 410]] [20 3 1.072356766928382E7 2.779609455664791 0 58 [1 9 0 11] [137 4 16 363]] [21 3 8881526.923188647 6.365923108129652 0 66 [3 7 0 11] [189 5 15 311]] [22 7 2.895872240381457E7 4.840274371701106 0 76 [0 10 0 11] [136 0 17 367]] [23 7 2.719510180597145E7 5.021519873567578 0 105 [2 8 0 11] [141 2 24 353]] [24 11 4.772486791099087E7 6.711585128244634 5 80 [1 9 0 11] [147 4 18 351]] [25 3 9594476.610499892 5.243588691851702 0 66 [2 8 0 11] [182 7 22 309]] [26 10 3.104452476090659E7 10.24906718863929 5 138 [3 7 1 10] [226 11 23 260]] [27 3 7645197.06099495 6.007807585782924 0 71 [2 8 0 11] [187 8 26 299]] [28 4 6562181.288948119 6.741472936271641 0 77 [4 6 0 11] [257 17 28 218]] [29 9 1.958762651522779E7 10.42038715791007 1 140 [5 5 0 11] [302 22 26 170]] [30 5 1.2449518903823148E7 7.690785766353835 0 113 [4 6 0 11] [209 12 34 265]] [31 9 2.9722647887396038E7 10.233222357203372 0 160 [2 8 0 11] [192 13 36 279]] [32 4 8240755.007612386 5.882137524145041 0 103 [3 7 0 11] [216 14 41 249]]]"
"11","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","4","1","3500","2","8400","0.05","4700","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","600","1.5","520","213","-3060528.5993610965","1.3634992120887611E7","398.31644463593045","274.44396900025674","0.7257484875883858","-5.059019116371373","[[0 3 834506.5250680749 -9.53551667829613 0 44 [8 2 2 9] [472 42 6 0]] [1 29 7.073609152864942E7 -10.98507262512574 66 59 [5 5 0 11] [304 3 43 170]] [2 3 -882978.0336998984 -8.871100878023775 0 20 [10 0 0 11] [459 61 0 0]] [3 16 -4426128.811231214 -10 65 0 [10 0 0 11] [455 65 0 0]] [4 3 -3113324.5439395197 -10.3955 0 39 [10 0 0 11] [452 68 0 0]] [5 4 -24919.34730078101 -10 0 81 [10 0 0 11] [444 76 0 0]] [6 3 -2804291.052438414 -0.7788518569221088 0 65 [10 0 0 11] [440 80 0 0]] [7 11 -9163889.833494658 -4.539629129809973 50 61 [10 0 0 11] [432 88 0 0]] [8 3 -3554168.791544234 -10.08 0 49 [10 0 0 11] [433 87 0 0]] [9 3 -4251950.499024544 -10.1555 0 44 [10 0 0 11] [438 82 0 0]] [10 4 -3282524.4402944306 -10 0 37 [10 0 0 11] [427 93 0 0]] [11 4 -3987154.8027716917 -6.419668187300722 0 52 [10 0 0 11] [420 100 0 0]] [12 3 -4243497.554500077 -10 0 86 [10 0 0 11] [419 101 0 0]] [13 3 -4905702.986475912 -10.1555 0 57 [10 0 0 11] [418 102 0 0]] [14 4 -4861735.0950671015 -10 0 46 [10 0 0 11] [408 112 0 0]] [15 5 -4096273.616564644 -10 0 72 [10 0 0 11] [407 113 0 0]] [16 3 -4918737.591272326 -10 0 29 [10 0 0 11] [398 122 0 0]] [17 3 -4680641.004028542 -9.7 0 42 [10 0 0 11] [396 124 0 0]] [18 9 -1.0106171429257955E7 -4.7668297788267076 38 47 [10 0 0 11] [396 124 0 0]] [19 3 -4978763.358347824 -10 1 0 [10 0 0 11] [387 133 0 0]] [20 27 -1.451873883773994E7 -8.734459214575514 218 74 [10 0 0 11] [377 143 0 0]] [21 3 -4984765.351594889 -10 0 97 [10 0 0 11] [383 137 0 0]] [22 3 -4967211.328366067 -10 1 0 [10 0 0 11] [372 148 0 0]] [23 6 -4715372.781714442 -2.0676097066705954 37 62 [10 0 0 11] [373 147 0 0]] [24 11 -1.1259157723440383E7 -5.6919120364937985 72 48 [10 0 0 11] [369 151 0 0]] [25 3 -5159439.323443007 -1.9793649575938486 0 82 [10 0 0 11] [373 147 0 0]] [26 3 -5398608.987570094 -10 11 36 [10 0 0 11] [365 155 0 0]] [27 6 -5593490.138704187 3.310550301682486 24 100 [10 0 0 11] [366 154 0 0]] [28 13 -1.0885055476232259E7 10.540139440910224 72 86 [10 0 0 11] [356 164 0 0]] [29 8 -1.0999757535648452E7 9.623839710089245 51 121 [10 0 0 11] [354 166 0 0]] [30 3 -4981637.044821278 8.506876313578912 12 108 [10 0 0 11] [360 160 0 0]] [31 3 -5461388.458888315 11.789554007862773 9 93 [10 0 0 11] [348 172 0 0]] [32 5 -5360566.0532166315 14.13792443525994 12 135 [10 0 0 11] [349 171 0 0]]]"
