"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"project.nlogo"
"vary-crop-stage-variance"
"12/15/2025 16:09:13:229 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","33","0","32"
"[run number]","rice-seed-cost","drought-prob","base-maintenance-cost","w_sc","w_def","base-share","num-farmers","w_bal","base-theft","detection-likelihood","cotton-price","mustard-price","theft_w_vwater","crop-stage-variance","theft_w_f","wheat-price","w_str","cotton-seed-cost","rice-price","heavy-rain-prob","base-living-cost-month","theft_w_sc","w_f","mustard-seed-cost","flood-prob","theft_w_vsc","base-flow","theft_w_str","wheat-seed-cost","water-randomness","base-water-cost-per-unit","theft_w_def","[step]","crop-stage-variance","mean [wealth] of farmers","standard-deviation [wealth] of farmers","theft-volume","trade-volume","mean [strength] of friendships","mean [social-credit] of farmers","report-all-farmer-data"
"14","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","2.443294853002037E7","1.6534441244238574E7","5.96292853235896","183.00549827713547","0.3375190046736749","1.3267230422629384","[[0 3 1.9653835173203208E7 1.2082002767520816 0 1 [0 10 0 11] [53 0 5 462]] [1 6 4.378614883998085E7 1.228345588280079 0 2 [0 10 0 11] [61 0 5 454]] [2 4 2.957912752974152E7 1.7398437028688318 0 0 [0 10 0 11] [53 0 4 463]] [3 3 1.917287701158819E7 0.38731723391526385 0 0 [0 10 0 11] [54 0 5 461]] [4 3 2.022712515711062E7 1.2487397254946804 0 0 [0 10 0 11] [53 0 5 462]] [5 13 9.593309524909325E7 2.834811819342817 0 1 [0 10 0 11] [70 0 6 444]] [6 3 1.9407592270832792E7 -0.10659301726606546 0 5 [0 10 0 11] [70 0 6 444]] [7 5 3.7064894971281074E7 1.9861289626970873 0 0 [0 10 0 11] [49 0 5 466]] [8 3 1.872700324222399E7 1.72603849535909 0 0 [0 10 0 11] [71 0 6 443]] [9 3 1.8148757701183714E7 0.47463218414520175 0 5 [0 10 0 11] [71 0 6 443]] [10 3 1.8633906370333362E7 -0.8932599817959244 0 3 [0 10 0 11] [70 0 7 443]] [11 4 2.5525794800294627E7 -0.5029308567457156 0 5 [0 10 0 11] [71 0 7 442]] [12 5 3.2408626933367886E7 1.6609527293190722 0 14 [0 10 0 11] [76 0 6 438]] [13 3 1.6101668584545223E7 -1.681561103578959 0 3 [0 10 0 11] [76 0 6 438]] [14 6 3.65996220110596E7 0.930053030019266 0 20 [1 9 0 11] [76 0 8 436]] [15 6 3.78855883271758E7 2.4024633748708277 1 11 [1 9 0 11] [75 0 8 437]] [16 3 1.3382589254763E7 1.4902224266361785 0 10 [1 9 0 11] [137 2 7 374]] [17 3 1.5138018652916554E7 0.6070678156135003 0 12 [0 10 0 11] [102 1 8 409]] [18 4 2.33548315308288E7 0.04897903193083136 0 0 [0 10 0 11] [78 1 8 433]] [19 3 1.4642209511958158E7 -1.2696919446913266 0 21 [0 10 0 11] [103 2 9 406]] [20 3 1.4467900517772363E7 -1.5033441137532206 0 28 [0 10 0 11] [119 2 9 390]] [21 3 1.3127676329945331E7 -0.426638498234931 0 31 [1 9 0 11] [120 5 13 382]] [22 4 1.98371559842495E7 2.124921178919882 0 44 [0 10 0 11] [121 2 15 382]] [23 9 4.273081990540401E7 0.34670418886172577 4 36 [2 8 0 11] [123 2 18 377]] [24 3 1.2534819334971095E7 -1.8736645099124922 0 34 [1 9 0 11] [120 6 15 379]] [25 6 2.826726863838118E7 1.2427572433003176 3 67 [1 9 0 11] [137 3 17 363]] [26 3 1.0462558607743278E7 6.264615624636421 0 64 [2 8 0 11] [168 12 16 324]] [27 4 1.6183202422170714E7 2.72648366380042 0 81 [1 9 0 11] [127 7 18 368]] [28 5 2.0623223078589603E7 1.9166692486559336 5 58 [2 8 0 11] [172 3 26 319]] [29 10 4.3523046808255434E7 2.602008371616332 8 67 [1 9 0 11] [127 2 26 365]] [30 5 1.669128873216171E7 2.9754922561702473 0 60 [2 8 0 11] [211 8 28 273]] [31 3 7598984.829667814 5.296209887063495 2 96 [4 6 1 10] [236 16 27 241]] [32 3 4866043.177878173 6.5698863603860165 0 70 [5 5 1 10] [309 23 22 166]]]"
"9","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","1.9051477623230867E7","1.9124544545606446E7","18.751275340460023","98.80608450610355","0.4503055820010961","0.7770270415630218","[[0 4 2.1777258737476856E7 1.765764517771 0 0 [0 10 0 11] [61 0 5 454]] [1 5 3.3215617538923882E7 -0.1537212436288251 0 0 [0 10 0 11] [53 0 4 463]] [2 16 1.0645227609521453E8 2.8035690934389415 2 0 [0 10 0 11] [51 0 4 465]] [3 3 1.6725562072078617E7 -1.9610955345335361 0 2 [0 10 0 11] [67 0 4 449]] [4 3 1.6455597439436764E7 0.539950908129248 0 1 [0 10 0 11] [69 0 4 447]] [5 6 3.8266137796853885E7 -0.9175338525407715 0 0 [0 10 0 11] [52 0 5 463]] [6 4 2.4699162903582044E7 0.34239306233502453 0 0 [0 10 0 11] [67 0 6 447]] [7 3 1.5665059814410543E7 -1.5245714508866304 0 2 [0 10 0 11] [70 0 6 444]] [8 3 1.4841571681776566E7 -0.3810855696260179 0 13 [0 10 0 11] [73 0 6 441]] [9 4 1.8883400292370375E7 0.1326489337869683 0 6 [0 10 0 11] [72 0 8 440]] [10 3 1.4502893612928623E7 0.8499703949641872 0 8 [1 9 0 11] [74 0 9 437]] [11 9 4.395131173284022E7 1.2129171916240455 10 1 [1 9 0 11] [96 0 10 414]] [12 3 1.4030952973928671E7 -0.8644319093595662 0 0 [0 10 0 11] [78 0 9 433]] [13 5 1.9701902218402147E7 0.33778922274348033 0 22 [1 9 0 11] [82 0 11 427]] [14 8 3.864249183026614E7 2.991976800198221 7 16 [0 10 0 11] [90 0 10 420]] [15 3 1.2676329565168072E7 -0.5252466980427333 0 7 [0 10 0 11] [89 0 10 421]] [16 3 1.084156129185254E7 -0.737845893243565 0 9 [0 10 0 11] [99 0 12 409]] [17 3 1.1119481083002707E7 -1.4320513856269297 0 6 [0 10 0 11] [89 0 13 418]] [18 5 2.300975002342962E7 -5.225189049206006 9 0 [0 10 0 11] [90 0 14 416]] [19 3 1.0330366021498043E7 -2.235249938321567 0 40 [0 10 0 11] [125 0 19 376]] [20 3 9304109.464692904 -2.894032047946138 0 6 [1 9 0 11] [171 3 18 328]] [21 4 1.3530653432943968E7 -1.1492095020154418 0 16 [1 9 0 11] [169 0 23 328]] [22 3 8715460.1378836 -0.23830670934699755 0 27 [1 9 0 11] [148 4 25 343]] [23 7 1.9618422349761356E7 1.9770245953983872 9 53 [1 9 0 11] [172 1 28 319]] [24 9 3.2809295180198107E7 1.9790947007632533 14 41 [0 10 0 11] [107 2 28 383]] [25 3 3924947.575680699 3.606927288360541 0 22 [4 6 0 11] [425 22 13 60]] [26 3 7468593.848945128 -1.4346062471861518 1 63 [1 9 0 11] [174 4 29 313]] [27 3 4535196.936247135 4.071070797502853 0 56 [4 6 1 10] [394 19 23 84]] [28 3 3747632.0556095554 1.220743063435022 1 74 [5 5 1 10] [399 16 31 74]] [29 3 5070444.177387956 4.2776180458411055 0 60 [3 7 0 11] [300 12 28 180]] [30 5 9960062.714031339 4.322012422225113 7 69 [2 8 0 11] [223 10 35 252]] [31 4 5267547.975042503 7.042488386361475 3 70 [4 6 0 11] [391 29 26 74]] [32 7 -1042289.0072464539 7.84210997821173 14 147 [10 0 0 11] [446 74 0 0]]]"
"10","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","1914517.2948465107","1.5029373724272083E7","634.8362611475221","79.07114902682939","0.5467421559833399","-8.827591943647715","[[0 6 3.427241707490661E7 -10.878304574921875 0 0 [1 9 0 11] [133 2 14 371]] [1 4 1.4460735793990614E7 -10 0 5 [2 8 0 11] [141 3 21 355]] [2 3 7160618.098260476 -10.814164843057062 0 2 [1 9 0 11] [142 4 22 352]] [3 5 1.8746540430095017E7 -15.321382232728377 0 9 [2 8 0 11] [219 7 19 275]] [4 3 5113184.035974444 -10.827886826198764 0 6 [3 7 0 11] [317 9 20 174]] [5 6 2.1272912730308935E7 -11.17448663351036 0 14 [1 9 0 11] [155 5 23 337]] [6 3 34069.5854900597 -9.486091249999998 0 11 [10 0 0 11] [476 44 0 0]] [7 24 6.249088284525989E7 -10 294 13 [2 8 0 11] [216 7 30 267]] [8 5 1.1302886731068311E7 -10.372505997830949 0 16 [1 9 0 11] [160 7 30 323]] [9 3 -229991.50614003924 -9.399999999999999 0 22 [10 0 0 11] [461 54 5 0]] [10 6 3732865.421387668 -10 1 16 [7 3 0 11] [465 41 13 1]] [11 3 348030.1896567562 -9.8555 0 16 [10 0 0 11] [456 58 6 0]] [12 6 4793182.5140115805 -10 2 2 [6 4 0 11] [441 23 36 20]] [13 6 -241314.82863220293 -9.7 0 16 [10 0 0 11] [449 71 0 0]] [14 3 -2842390.395102745 -10.227175 0 22 [10 0 0 11] [446 74 0 0]] [15 3 -2486518.824859115 -10 0 1 [10 0 0 11] [447 73 0 0]] [16 3 -3191839.526614938 -9.7 0 1 [10 0 0 11] [437 83 0 0]] [17 7 -6610789.041604528 -10 40 1 [10 0 0 11] [433 87 0 0]] [18 3 -3706627.053334208 -10 0 45 [10 0 0 11] [436 84 0 0]] [19 3 -3928649.618717374 -10 0 8 [10 0 0 11] [426 94 0 0]] [20 3 -3617853.126858805 -10 0 34 [10 0 0 11] [422 98 0 0]] [21 10 -9540094.172085539 -9.7 95 15 [10 0 0 11] [417 103 0 0]] [22 4 -3995226.8542641597 -10 3 35 [10 0 0 11] [419 101 0 0]] [23 16 -1.456713791285857E7 -10 167 69 [10 0 0 11] [406 114 0 0]] [24 3 -3258994.9969070526 -9.7 0 103 [10 0 0 11] [414 106 0 0]] [25 8 -9289138.695360737 -10 110 134 [10 0 0 11] [402 118 0 0]] [26 7 -1.0650749870585738E7 -10 76 58 [10 0 0 11] [394 126 0 0]] [27 5 -5574182.662634102 -9.7 50 17 [10 0 0 11] [387 133 0 0]] [28 17 -1.493384143049116E7 -10 727 3 [10 0 0 11] [384 136 0 0]] [29 4 -5654253.800924556 -10 42 50 [10 0 0 11] [378 142 0 0]] [30 3 -5331124.654148237 1.2532154350228883 44 97 [10 0 0 11] [381 139 0 0]] [31 3 -5085191.805896733 3.1889838223529345 48 73 [10 0 0 11] [378 142 0 0]] [32 6 -5813343.942454961 11.104763960497023 56 174 [10 0 0 11] [367 153 0 0]]]"
"12","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","492091.9713244291","1.689530574838479E7","981.4819315144241","59.02777461314938","0.6338863559119221","-10.342721344677319","[[0 23 8.752639826472315E7 -16.46423474210628 0 2 [1 9 0 11] [152 1 25 342]] [1 3 5127664.106973113 -14.38646390241559 0 0 [1 9 0 11] [297 5 20 198]] [2 3 4505752.230091807 -13.52359946686473 0 2 [1 9 0 11] [306 6 21 187]] [3 9 1.6634634826206373E7 -11.797730101206957 0 4 [1 9 0 11] [303 6 24 187]] [4 3 4837507.9816648 -12.920759035651765 0 0 [4 6 0 11] [349 25 15 131]] [5 5 9065786.593641736 -13.052099989485335 0 12 [4 6 0 11] [331 12 29 148]] [6 3 -42715.6102544117 -13.300953446587602 0 9 [10 0 2 9] [462 49 9 0]] [7 5 7775144.236562201 -12.8973774457853 0 3 [5 5 0 11] [343 39 12 126]] [8 3 806635.8239660645 -11.651624778260492 0 15 [10 0 0 11] [456 54 10 0]] [9 8 505415.24088731373 -10 3 28 [10 0 0 11] [448 69 3 0]] [10 3 -704588.0813359715 -11.842473750000003 0 2 [10 0 0 11] [450 70 0 0]] [11 5 1358493.217614155 -10.743933937500001 0 8 [9 1 1 10] [451 66 3 0]] [12 5 1627924.9621811928 -10.518624262928906 0 20 [9 1 1 10] [447 64 9 0]] [13 6 -698792.577617691 -10.227175 1 13 [10 0 0 11] [439 81 0 0]] [14 23 -1.0087519128936717E7 -10 622 6 [10 0 0 11] [428 92 0 0]] [15 11 -7521929.137356287 -10 70 3 [10 0 0 11] [429 91 0 0]] [16 3 -3303809.22631227 -10.011 0 13 [10 0 0 11] [425 95 0 0]] [17 3 -3156920.3642269475 -10.702 0 44 [10 0 0 11] [424 96 0 0]] [18 3 -3738821.4290442998 -9.8555 0 7 [10 0 0 11] [417 103 0 0]] [19 4 -3810916.1869650614 -10.454350000000002 10 31 [10 0 0 11] [410 110 0 0]] [20 3 -3768096.474250359 -10.382675 0 61 [10 0 0 11] [407 113 0 0]] [21 4 -4498787.184685885 -10 30 64 [10 0 0 11] [406 114 0 0]] [22 3 -4739346.639387317 -10.227175 1 82 [10 0 0 11] [399 121 0 0]] [23 22 -1.4719007353527263E7 -10 713 19 [10 0 0 11] [398 122 0 0]] [24 13 -1.1704013910667323E7 -10 350 10 [10 0 0 11] [391 129 0 0]] [25 3 -5424891.260183871 -10 29 67 [10 0 0 11] [389 131 0 0]] [26 3 -4150588.6659335042 -10 36 120 [10 0 0 11] [391 129 0 0]] [27 3 -5426408.392217632 -10 33 89 [10 0 0 11] [380 140 0 0]] [28 3 -5756154.475610088 -10 35 106 [10 0 0 11] [378 142 0 0]] [29 3 -6090551.836341312 -10 54 121 [10 0 0 11] [371 149 0 0]] [30 7 -1.2240165868939986E7 -10 156 125 [10 0 0 11] [364 156 0 0]] [31 5 -5831191.014427471 -5.125561689316267 265 58 [10 0 0 11] [355 165 0 0]] [32 3 -6117107.612584089 8.775507173757699 38 121 [10 0 0 11] [361 159 0 0]]]"
"5","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","-2665271.070379274","7046688.562325722","888.2549351130434","55.23102095289556","0.6048122203439136","-9.923802576837078","[[0 4 7017648.367788037 -16.333517132885973 0 2 [3 7 0 11] [331 5 29 155]] [1 4 8399469.067695767 -17.5834336488883 0 2 [2 8 0 11] [312 9 24 175]] [2 3 1566112.2896528312 -13.443374149725832 0 6 [9 1 0 11] [472 35 13 0]] [3 9 1.1324154888384758E7 -16.175339602058145 0 4 [3 7 0 11] [358 3 37 122]] [4 3 1516607.129667231 -12.410747921543136 0 8 [8 2 0 11] [472 37 11 0]] [5 6 1.7441169690477762E7 -20.796580044070158 0 9 [2 8 0 11] [224 8 33 255]] [6 3 -312912.4410898355 -12.239816625000007 0 8 [10 0 0 11] [462 58 0 0]] [7 20 -1821959.7624377117 -10.227175 195 2 [10 0 0 11] [457 50 13 0]] [8 3 -881739.3390521496 -10.247175 0 6 [10 0 0 11] [455 65 0 0]] [9 4 -554271.013985214 -9.8555 0 3 [10 0 0 11] [447 73 0 0]] [10 5 5618671.2471323665 -10.787803863811531 0 19 [3 7 0 11] [385 18 37 80]] [11 3 -1804895.0275091738 -10.238175 0 17 [10 0 0 11] [440 80 0 0]] [12 9 -5366525.693895773 -10 30 2 [10 0 0 11] [437 83 0 0]] [13 6 -624287.2942773013 -10.227175 0 5 [10 0 0 11] [431 89 0 0]] [14 3 -2522718.4625052316 -10.62085 0 4 [10 0 0 11] [432 88 0 0]] [15 5 -2071779.3478723017 -10 0 28 [10 0 0 11] [426 94 0 0]] [16 3 -4106428.458348033 -10.227175 0 4 [10 0 0 11] [423 97 0 0]] [17 8 -8665649.890184106 -10 60 56 [10 0 0 11] [417 103 0 0]] [18 3 -4024667.5101150735 -10.227175 0 19 [10 0 0 11] [419 101 0 0]] [19 3 -4041492.513940997 -10 0 65 [10 0 0 11] [412 108 0 0]] [20 15 -1.442487061006385E7 -10 479 2 [10 0 0 11] [404 116 0 0]] [21 3 -4653813.67796795 -10.227175 0 63 [10 0 0 11] [401 119 0 0]] [22 6 -4584337.988008399 -10 29 112 [10 0 0 11] [399 121 0 0]] [23 3 -4769909.80331029 -10 0 48 [10 0 0 11] [393 127 0 0]] [24 4 -5439010.257946429 -10 9 9 [10 0 0 11] [384 136 0 0]] [25 3 -5178664.887681727 -10 0 59 [10 0 0 11] [383 137 0 0]] [26 4 -5668434.4335888 -9.7 24 24 [10 0 0 11] [374 146 0 0]] [27 8 -1.2162807220495632E7 -10 112 16 [10 0 0 11] [376 144 0 0]] [28 4 -5642165.926280484 -10.1555 60 80 [10 0 0 11] [372 148 0 0]] [29 29 -1.70981549932141E7 -10 1036 17 [10 0 0 11] [367 153 0 0]] [30 13 -1.2602960162671732E7 -8.334854460319727 185 137 [10 0 0 11] [360 160 0 0]] [31 3 -5901922.799945877 12.131383129626194 39 151 [10 0 0 11] [365 155 0 0]] [32 3 -5911398.486926635 10.441674283052906 40 153 [10 0 0 11] [361 159 0 0]]]"
"13","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","2802659.747264362","1.7327324022017736E7","370.65303223275777","100.56652457565961","0.5649496620372659","-8.031067900292596","[[0 4 1.1868739388317313E7 -12.22725 0 2 [0 10 0 11] [167 0 10 343]] [1 4 1.5449528989833415E7 -10.5291875 0 6 [1 9 0 11] [161 1 11 347]] [2 4 1.6116350217663826E7 -14.081736809163509 0 2 [0 10 0 11] [121 0 9 390]] [3 6 3.2525868015415758E7 -11.096466824625 0 2 [0 10 0 11] [85 1 13 421]] [4 9 3.462153780375695E7 -10.19396193381706 17 0 [2 8 0 11] [182 1 18 319]] [5 3 1.0836358122754887E7 -10.705261076090508 0 12 [3 7 0 11] [222 6 18 274]] [6 29 7.677077668398982E7 -10 195 4 [1 9 0 11] [191 0 21 308]] [7 3 7232969.712200867 -10 0 3 [1 9 0 11] [182 3 18 317]] [8 7 -1400819.7484721509 -10 31 7 [10 0 0 11] [476 42 2 0]] [9 3 -105002.4244387219 -10 0 26 [10 0 0 11] [477 43 0 0]] [10 3 -522079.3486635222 -10 0 35 [10 0 0 11] [468 51 1 0]] [11 3 -1281074.5146618425 -10 0 8 [10 0 0 11] [464 55 1 0]] [12 3 -1899018.528051932 -10 0 9 [10 0 0 11] [462 58 0 0]] [13 6 3106698.651337379 -10 3 36 [8 2 0 11] [462 41 17 0]] [14 3 -2594628.726182031 -10 0 0 [10 0 0 11] [450 70 0 0]] [15 7 -2825337.8735645013 -6.5084179015574515 30 84 [10 0 0 11] [445 75 0 0]] [16 3 -1212322.347459247 -10 0 74 [10 0 0 11] [444 76 0 0]] [17 3 -3567208.987486679 -10 0 13 [10 0 0 11] [436 84 0 0]] [18 5 -2665282.6695784717 -10 8 64 [10 0 0 11] [430 90 0 0]] [19 3 -3180424.5270944936 -10 0 60 [10 0 0 11] [428 92 0 0]] [20 3 -4038966.326427487 -10 0 55 [10 0 0 11] [423 97 0 0]] [21 10 -7664509.897291356 -0.646925742106381 76 83 [10 0 0 11] [413 107 0 0]] [22 3 -4852339.980058881 -10 0 5 [10 0 0 11] [419 101 0 0]] [23 8 -1.0770846139562432E7 -9.7 80 36 [10 0 0 11] [405 115 0 0]] [24 7 -9872919.42438191 -10 238 0 [10 0 0 11] [404 116 0 0]] [25 3 -4260522.715060801 -10 1 88 [10 0 0 11] [404 116 0 0]] [26 17 -1.5201869398575744E7 -10 183 74 [10 0 0 11] [397 123 0 0]] [27 3 -4350432.8575885855 -10 2 84 [10 0 0 11] [399 121 0 0]] [28 6 -5996181.316760092 -10 100 61 [10 0 0 11] [392 128 0 0]] [29 3 -5481713.791812661 -7.890957369648553 30 74 [10 0 0 11] [385 135 0 0]] [30 6 -4685195.128196162 9.814939120874712 64 172 [10 0 0 11] [385 135 0 0]] [31 3 -5580467.415509752 8.984105636128353 17 74 [10 0 0 11] [374 146 0 0]] [32 8 -1.2031891838666826E7 9.755879690349731 58 115 [10 0 0 11] [374 146 0 0]]]"
"1","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","1.276285304043238E7","1.8923595783716E7","81.2623986376182","124.11234720084637","0.5251751492812171","-0.7350360494704373","[[0 14 9.52763340282719E7 -3.6685866801977607 0 0 [0 10 0 11] [73 1 6 440]] [1 7 4.058716543945107E7 -5.823722022865667 4 3 [0 10 0 11] [78 1 9 432]] [2 3 1.6538765443462383E7 -2.5967235463931906 0 1 [1 9 0 11] [66 1 8 445]] [3 3 1.0618503358448954E7 -7.386252792067408 0 0 [0 10 0 11] [112 2 8 398]] [4 4 1.3798570365139633E7 -4.761167115979348 0 6 [0 10 0 11] [125 2 9 384]] [5 3 1.4424973844911523E7 -7.789306560321803 0 3 [0 10 0 11] [75 1 15 429]] [6 3 1.1490475737107234E7 -8.276008390293262 0 1 [0 10 0 11] [98 2 11 409]] [7 3 1.2175447317044092E7 -5.106879879527924 0 6 [0 10 0 11] [87 2 15 416]] [8 4 1.796973134357685E7 -4.624169860271305 0 2 [0 10 0 11] [108 2 14 396]] [9 4 1.6234412426875064E7 -3.5695102223503987 0 10 [0 10 0 11] [96 2 15 407]] [10 7 2.8759440297449775E7 -10.300620149710742 17 2 [0 10 0 11] [107 2 20 391]] [11 7 2.0105389673496936E7 -0.9116618068347158 15 25 [2 8 0 11] [178 1 23 318]] [12 3 1.1161775028064815E7 -6.473411199259508 0 16 [1 9 0 11] [126 4 17 373]] [13 9 3.522794130496078E7 3.2283036592284047 26 35 [0 10 0 11] [125 3 21 371]] [14 8 3.271704402265098E7 -0.16950128377665435 18 33 [1 9 0 11] [126 1 27 366]] [15 5 1.836072672604922E7 -0.7756932403527459 1 19 [1 9 0 11] [126 1 27 366]] [16 3 7418129.270557811 -0.6989590448618497 0 10 [1 9 0 11] [161 4 25 330]] [17 4 1.2689480547483003E7 -4.929652160962721 0 35 [1 9 0 11] [150 6 28 336]] [18 3 8168318.018767243 0.28419436124491765 0 57 [2 8 0 11] [182 11 21 306]] [19 3 5801522.757798572 -6.93467273018668 0 23 [3 7 0 11] [286 18 20 196]] [20 3 4867019.108918933 2.3168229878100544 0 58 [5 5 1 10] [346 26 21 127]] [21 5 6568063.815663529 4.910002285200632 0 54 [5 5 1 10] [351 22 26 121]] [22 3 580010.6135618147 2.5837152050959284 0 82 [9 1 0 11] [456 55 9 0]] [23 6 1035958.0435072931 -0.806416138172192 16 64 [9 1 0 11] [452 53 15 0]] [24 3 -965378.0016805452 7.3114881532176765 0 97 [10 0 0 11] [444 76 0 0]] [25 7 -2596399.7594177416 8.63554040597983 23 98 [10 0 0 11] [435 85 0 0]] [26 18 -4438845.346717646 8.649539170072373 44 119 [10 0 0 11] [432 88 0 0]] [27 9 -649483.5652679399 11.297803590684603 18 146 [10 0 0 11] [430 90 0 0]] [28 3 -4532254.287390529 -7.062403060275098 17 0 [10 0 0 11] [422 98 0 0]] [29 3 -494168.63136410137 -2.024512847640574 2 104 [10 0 0 11] [425 95 0 0]] [30 4 -1937125.4011106538 5.745765348325009 16 137 [10 0 0 11] [420 100 0 0]] [31 4 -3072731.2647324526 4.815856035203823 30 123 [10 0 0 11] [417 103 0 0]] [32 5 -2714661.94126925 10.654609897713875 29 123 [10 0 0 11] [410 110 0 0]]]"
"2","5300","0.05","80000","1.9","1.5","3","33","1","-1","0.75","9200","6000","1","0","1","3500","2","8400","4700","0.05","20000","2","1.5","1300","0.01","2","160","2","5800","0.1","700","1.5","520","0","2297738.944554647","8834894.079929715","389.8393126834072","100.44341514454148","0.5717118480109552","-8.595615405370717","[[0 5 1.5593985337029116E7 -12.392400823437502 0 0 [1 9 0 11] [124 1 13 382]] [1 3 7696864.584179959 -12.081895125 0 3 [1 9 0 11] [133 4 11 372]] [2 3 1.0261459184881087E7 -11.847909624296875 0 5 [0 10 0 11] [84 1 14 421]] [3 3 1.0109315929136688E7 -12.308490699921876 0 7 [1 9 0 11] [128 3 13 376]] [4 7 1.7408487841507595E7 -10.19095396875 0 2 [2 8 0 11] [190 9 12 309]] [5 3 3796460.0421620524 -12.16902687216559 0 6 [4 6 0 11] [343 4 21 152]] [6 6 1.6185606833138794E7 -12.499898716455586 0 6 [2 8 0 11] [192 6 20 302]] [7 5 1.9317806652426824E7 -10.192000586356711 0 8 [2 8 1 10] [176 3 24 317]] [8 5 1.1970623075442981E7 -10.156790463061542 0 10 [2 8 0 11] [248 13 15 244]] [9 10 1.1830857263238477E7 -10.133597027835197 49 8 [4 6 0 11] [361 21 12 126]] [10 4 7104740.649156714 -12.398209526645962 0 12 [6 4 1 10] [349 19 21 131]] [11 3 -307318.04419190553 -10 0 1 [10 0 0 11] [473 43 4 0]] [12 13 1.8894565016919877E7 -10 177 8 [3 7 0 11] [320 18 21 161]] [13 5 9271500.526408736 -10 0 28 [4 6 0 11] [313 21 21 165]] [14 7 -2092376.9820718435 -10 24 50 [10 0 0 11] [460 60 0 0]] [15 3 -1926979.4460064007 -10 0 33 [10 0 0 11] [462 58 0 0]] [16 10 -3571568.3926979452 -9.006122363504433 43 58 [10 0 0 11] [455 65 0 0]] [17 3 -2597027.5965806427 -10.08 0 51 [10 0 0 11] [451 69 0 0]] [18 3 -3215838.3800801383 -9.399999999999999 0 10 [10 0 0 11] [450 70 0 0]] [19 23 -8698816.71123367 -5.983512911737891 249 38 [10 0 0 11] [440 80 0 0]] [20 7 -6535823.310505606 -10 72 72 [10 0 0 11] [441 79 0 0]] [21 6 -3837361.4486460215 -10 108 0 [10 0 0 11] [434 86 0 0]] [22 3 -4242571.348002713 -10 0 0 [10 0 0 11] [420 100 0 0]] [23 6 -4549662.607174876 -10 30 38 [10 0 0 11] [420 100 0 0]] [24 3 -3414213.079251789 -10 0 93 [10 0 0 11] [420 100 0 0]] [25 6 -3479776.1013207925 -9.7 46 101 [10 0 0 11] [413 107 0 0]] [26 8 -9066488.252804264 -10 110 110 [10 0 0 11] [405 115 0 0]] [27 4 -4172252.394045389 -10.1555 45 140 [10 0 0 11] [402 118 0 0]] [28 5 -2817124.175228757 2.846213244316525 42 136 [10 0 0 11] [395 125 0 0]] [29 4 -5179548.4463408645 -10 66 82 [10 0 0 11] [391 129 0 0]] [30 3 -4739303.73410422 -4.957968599596479 22 109 [10 0 0 11] [382 138 0 0]] [31 4 -4941412.174823214 9.943083674856487 35 123 [10 0 0 11] [379 141 0 0]] [32 4 -4231425.140214481 9.209672012358983 34 151 [10 0 0 11] [381 139 0 0]]]"
